"","Gene","S7_avg","S12_avg","S13_avg","Class"
"MRPS27","MRPS27",76.6535087658642,52.4694958550321,61.1494290518051,"not_elevated"
"MRPS28","MRPS28",20.3294760660311,11.1385866665338,14.18617701006,"not_elevated"
"MRPS30","MRPS30",39.4485786181564,35.8079979927234,32.4674129351027,"not_elevated"
"MRPS31","MRPS31",20.0426660174352,15.5197946914741,17.1228168178112,"not_elevated"
"MRPS31P5","MRPS31P5",5.2848771158874,5.31504111980124,4.81554845912463,"not_elevated"
"MRPS33","MRPS33",30.3438903741641,15.3839411823589,20.4391012814017,"not_elevated"
"MRPS34","MRPS34",27.4534952159191,23.619008084809,21.7817223858016,"not_elevated"
"MRPS35","MRPS35",82.7399406737978,45.9816776732515,58.9538957342488,"not_elevated"
"MRPS36","MRPS36",34.3819796524111,17.5792619607929,23.5855191379614,"not_elevated"
"MRPS5","MRPS5",32.9680549511478,29.5541163719328,29.5144100856876,"not_elevated"
"MRPS6","MRPS6",16.9214737005097,23.0469550169443,11.1972865717129,"not_elevated"
"MRPS7","MRPS7",58.1445620529511,40.0875003606608,43.512609577809,"not_elevated"
"MRPS9","MRPS9",41.8274195833259,25.5602780249593,26.3282355466495,"not_elevated"
"MRRF","MRRF",22.5259737927705,20.0951334905366,19.6276395358562,"not_elevated"
"MRS2","MRS2",45.724795259214,34.5465566287652,41.7872397332805,"not_elevated"
"MRTO4","MRTO4",16.4586564108615,18.0021147805858,14.1277208429899,"not_elevated"
"MRVI1","MRVI1",22.597019484748,32.2899978983219,23.8467733941038,"not_elevated"
"MS4A1","MS4A1",0.611679604114925,2.85173345277583,0.653542026133854,"individual_specific"
"MS4A14","MS4A14",1.35108411264817,2.84738805101842,1.88570013919796,"not_elevated"
"MS4A15","MS4A15",3.49637053984508,3.28788932316643,4.20837357837623,"not_elevated"
"MS4A2","MS4A2",1.28579994421005,2.86469515187457,1.60301705257688,"not_elevated"
"MS4A4A","MS4A4A",7.35812986922541,1.53545884273811,7.36083439741022,"not_elevated"
"MS4A6A","MS4A6A",11.763151875847,2.26928366367665,13.4179920344356,"not_elevated"
"MS4A7","MS4A7",32.8792341767898,8.5413096376016,24.786838623539,"not_elevated"
"MS4A8","MS4A8",4.65775316834844,0.334655298150384,1.3806764023494,"individual_elevated"
"MSANTD2","MSANTD2",5.51656134068182,7.40629682640981,6.83836279242604,"not_elevated"
"MSANTD3","MSANTD3",9.57160182824658,10.1157385698426,8.05221197287322,"not_elevated"
"MSANTD3-TMEFF1","MSANTD3-TMEFF1",7.72939369654079,7.40526913681096,5.68603382676618,"not_elevated"
"MSANTD4","MSANTD4",30.5231425280386,27.3944998352996,36.2488110384642,"not_elevated"
"MSC","MSC",1.51887493560931,2.8824385225027,1.78330383987655,"not_elevated"
"MSH2","MSH2",28.1303804710174,27.5772993727412,26.1134051814938,"not_elevated"
"MSH3","MSH3",42.6255230087715,27.8482088689196,30.9746388578653,"not_elevated"
"MSH5-SAPCD1","MSH5-SAPCD1",3.24933743653005,3.63525272957859,3.0931820713847,"not_elevated"
"MSH6","MSH6",43.8848235277045,39.0937158610708,48.0448477271818,"not_elevated"
"MSI2","MSI2",22.8656144827631,26.686703113748,26.6046168413796,"not_elevated"
"MSL1","MSL1",63.1075694250825,76.5292943508108,60.976579452967,"not_elevated"
"MSL2","MSL2",36.556424770508,47.7848083941163,39.9782457782348,"not_elevated"
"MSL3","MSL3",18.9342523745819,17.3543151670807,18.0467994875054,"not_elevated"
"MSLN","MSLN",11.6741487163685,6.71340978332974,14.9378295521163,"not_elevated"
"MSMB","MSMB",10.7772233861881,0.035950607603258,4.13103220059939,"individual_elevated"
"MSMO1","MSMO1",185.576976471039,95.6737978383368,76.3143944194854,"individual_elevated"
"MSN","MSN",271.995643612371,249.538489518071,337.765864538533,"not_elevated"
"MSR1","MSR1",92.5714566375215,25.0434406655431,96.2174856346914,"not_elevated"
"MSRA","MSRA",23.4080188134945,12.8944593282329,23.6601935920149,"not_elevated"
"MSRB1","MSRB1",46.6250303307906,31.5263604914678,33.8315215447607,"not_elevated"
"MSRB2","MSRB2",36.5844141288523,23.29616169998,26.775840547767,"not_elevated"
"MSRB3","MSRB3",100.517497261532,92.8073152801499,100.128920279567,"not_elevated"
"MSS51","MSS51",112.631878381083,64.7896506699174,129.212157124862,"not_elevated"
"MST1","MST1",101.794962843911,57.9050945939238,67.0055825689297,"not_elevated"
"MST1L","MST1L",11.8542693086117,27.9468204356659,15.2855090513148,"individual_elevated"
"MST1P2","MST1P2",12.1298711332339,41.8543482963129,17.5065707430683,"individual_elevated"
"MST1R","MST1R",1.8498615315565,2.51819621071572,2.45863857162582,"not_elevated"
"MST4","MST4",5.15039371430925,4.93181845428047,6.92494698201839,"not_elevated"
"MSTN","MSTN",8.44488267426026,5.13449074657029,7.3121032351013,"not_elevated"
"MSTO1","MSTO1",8.87098238453052,9.2221503250009,8.53574599069439,"not_elevated"
"MSTO2P","MSTO2P",2.13454201442194,2.60044015091648,1.83198890214844,"not_elevated"
"MT1E","MT1E",20.3398975658229,7.55302538809754,31.5676072101655,"individual_elevated"
"MT1F","MT1F",7.19201830324388,1.6531740376412,11.7099812563997,"individual_elevated"
"MT1G","MT1G",66.6389172703851,14.2606183898346,96.7844800431827,"individual_elevated"
"MT1H","MT1H",13.2839312639117,1.5754481815493,26.4508487545153,"individual_elevated"
"MT1M","MT1M",5.20235655131167,2.20605110238293,7.84853037111719,"individual_elevated"
"MT1X","MT1X",41.5523099189522,16.8239155259464,51.55843149688,"not_elevated"
"MT2A","MT2A",47.5837642321036,16.6769405104073,45.1638065280861,"not_elevated"
"MT3","MT3",19.0755242108366,21.8002174420803,16.7360614040015,"not_elevated"
"MTA1","MTA1",16.0327729874149,21.6887423799248,18.0152624080605,"not_elevated"
"MTA2","MTA2",45.5965376198576,45.2824424453462,44.6003725056535,"not_elevated"
"MTA3","MTA3",28.7830468937058,34.2110976572195,19.6595785892981,"not_elevated"
"MTAP","MTAP",27.9145431438818,30.6477447000687,26.5778479821688,"not_elevated"
"MTCH1","MTCH1",137.032819234254,140.809555577712,96.687749403772,"not_elevated"
"MTCH2","MTCH2",103.832364906947,68.516782502355,88.0310872047971,"not_elevated"
"MTDH","MTDH",202.671603478791,189.387709059376,195.863335769212,"not_elevated"
"MTERF","MTERF",11.1975864936245,8.51132825040361,10.681934264435,"not_elevated"
"MTERFD1","MTERFD1",15.7432533612115,12.9748682608202,12.3516084254467,"not_elevated"
"MTERFD2","MTERFD2",17.0156064735451,12.1258476421814,13.1106232777007,"not_elevated"
"MTERFD3","MTERFD3",15.0029703478472,14.0862020733261,14.5843572619861,"not_elevated"
"MTF1","MTF1",17.1863204528236,20.7683823232125,18.8559632437547,"not_elevated"
"MTF2","MTF2",19.2477655055992,21.8336197929641,23.1754535716123,"not_elevated"
"MTFMT","MTFMT",9.51103186910495,7.44661921060618,7.91565844234397,"not_elevated"
"MTFP1","MTFP1",5.7254683391328,7.06241937009236,4.33706187192775,"not_elevated"
"MTFR1","MTFR1",27.0964637517746,18.5584642411781,24.0502796075853,"not_elevated"
"MTFR1L","MTFR1L",88.604233429308,83.9526390800681,62.461524169232,"not_elevated"
"MTG1","MTG1",16.1424003582481,18.0675460204411,13.6722209256884,"not_elevated"
"MTG2","MTG2",13.6846537900027,15.5368040060649,12.7603955833718,"not_elevated"
"MTHFD1","MTHFD1",173.04208908659,116.588837268696,126.253045648058,"not_elevated"
"MTHFD1L","MTHFD1L",7.35282072983932,8.67512003693516,12.1679897071925,"not_elevated"
"MTHFD2","MTHFD2",24.4059286153202,13.7923045946313,18.283810482263,"not_elevated"
"MTHFD2L","MTHFD2L",11.9652517192106,10.5396045272664,16.4654845057536,"not_elevated"
"MTHFR","MTHFR",38.946925642467,41.9092602099693,39.3570633139756,"not_elevated"
"MTHFS","MTHFS",27.16685166438,14.6718070079573,20.5197063966935,"not_elevated"
"MTHFSD","MTHFSD",6.35510482729172,7.0108136221711,5.8426541612772,"not_elevated"
"MTIF2","MTIF2",53.0237725078493,36.9276936552124,38.9750463813178,"not_elevated"
"MTIF3","MTIF3",42.0523172622657,22.3993405844738,32.2494415311581,"not_elevated"
"MTM1","MTM1",27.0281016468384,20.6217244619997,23.5333551406825,"not_elevated"
"MTMR1","MTMR1",22.7101511168326,22.8954601623603,21.3650212407933,"not_elevated"
"MTMR10","MTMR10",81.1584725951795,94.7829325552469,93.6401342004529,"not_elevated"
"MTMR11","MTMR11",4.08522813506983,3.25223553132364,3.90175519884447,"not_elevated"
"MTMR12","MTMR12",40.2857753749122,49.151294708093,39.6204979276451,"not_elevated"
"MTMR14","MTMR14",34.5824418357644,27.0708084474541,37.8446083399432,"not_elevated"
"MTMR2","MTMR2",35.414825963736,32.5592778697624,35.4906078155362,"not_elevated"
"MTMR3","MTMR3",90.3422462022251,91.2477312507449,85.8086364928554,"not_elevated"
"MTMR4","MTMR4",105.746083424881,93.5894055989316,87.2648146212331,"not_elevated"
"MTMR6","MTMR6",68.6592483027394,57.1031351490623,61.2152259230444,"not_elevated"
"MTMR7","MTMR7",13.4526803164929,10.6659109368857,9.37436080024027,"not_elevated"
"MTMR9","MTMR9",59.0014555870538,51.1681919506386,52.2814744128969,"not_elevated"
"MTMR9LP","MTMR9LP",2.30337815128279,3.30595591881217,2.51162065388844,"not_elevated"
"MTO1","MTO1",34.2665791983506,31.8043019918602,27.4462291705446,"not_elevated"
"MTOR","MTOR",125.924898205823,164.890113244049,139.463481648592,"not_elevated"
"MTPAP","MTPAP",40.1600349495252,35.8983495277008,42.3846845193545,"not_elevated"
"MTR","MTR",140.169356170224,137.850172031522,125.549323483015,"not_elevated"
"MTRF1","MTRF1",8.78350723149904,8.11806750459728,7.88081400153326,"not_elevated"
"MTRF1L","MTRF1L",35.128569446736,30.8006622834947,33.9288829155937,"not_elevated"
"MTRNR2L2","MTRNR2L2",6433.77795121809,9248.04815164613,6455.59611496942,"not_elevated"
"MTRNR2L8","MTRNR2L8",758.22040423286,1566.95320339435,738.130975218098,"individual_elevated"
"MTRR","MTRR",45.1973602201185,37.2745645198052,43.6360610569113,"not_elevated"
"MTSS1","MTSS1",69.6072251577207,84.7127433699212,83.8195588480512,"not_elevated"
"MTSS1L","MTSS1L",42.3270362653111,60.263756744337,58.4871758292148,"not_elevated"
"MTTP","MTTP",140.555695941098,80.5563375743706,109.032372868638,"not_elevated"
"MTUS1","MTUS1",168.384011005102,190.56049461726,220.664796320236,"not_elevated"
"MTUS2","MTUS2",33.5408664392618,14.5769915887949,18.9629958698957,"individual_elevated"
"MTX1","MTX1",13.1385685844953,8.96789859772717,10.0241039227113,"not_elevated"
"MTX2","MTX2",30.8887668940163,25.6364594729292,26.0476918589298,"not_elevated"
"MTX3","MTX3",46.6525436285851,45.5865954391432,43.3744346092358,"not_elevated"
"MUC1","MUC1",23.559108801748,21.113242780419,40.9997843987313,"not_elevated"
"MUC15","MUC15",13.6022941257259,25.3573718113489,11.1852845359149,"individual_elevated"
"MUC16","MUC16",22.1428892232287,4.91551302082682,1.1023056779098,"individual_specific"
"MUC20","MUC20",8.99383886251225,10.9829222442351,10.6405073173177,"not_elevated"
"MUC3A","MUC3A",0.758380304535746,3.41301422612743,1.70924807679581,"individual_elevated"
"MUC4","MUC4",5.50599959338446,11.7682033250381,2.98836005790829,"individual_elevated"
"MUC5AC","MUC5AC",44.721282220498,0.0711001259382214,0.577660994328874,"individual_specific"
"MUC5B","MUC5B",35.2738356577461,0.512857145932152,1.64645974383129,"individual_specific"
"MUL1","MUL1",33.0260658990951,33.6301018736215,29.4355635241055,"not_elevated"
"MUM1","MUM1",32.9183092509558,43.0844154865629,29.2957438159133,"not_elevated"
"MUM1L1","MUM1L1",23.4154068228473,17.3907826418418,21.4535681764611,"not_elevated"
"MURC","MURC",94.2154188448838,53.5615452402425,102.650476287965,"not_elevated"
"MUS81","MUS81",14.6874620971683,15.902618217592,15.2825741576126,"not_elevated"
"MUSK","MUSK",1.32687574761635,2.8117713876217,2.45678070816545,"not_elevated"
"MUSTN1","MUSTN1",61.449074587297,20.060252806647,33.4703964271514,"individual_elevated"
"MUT","MUT",158.983468810859,74.177761102897,99.8820097175625,"not_elevated"
"MUTYH","MUTYH",6.26967476480887,5.67693299656326,5.42708915383213,"not_elevated"
"MVB12A","MVB12A",7.87877249927731,6.90203656044755,7.49358125189114,"not_elevated"
"MVB12B","MVB12B",28.7266962722657,31.8342882195952,24.8425024115941,"not_elevated"
"MVD","MVD",17.1504670930676,13.2568368366158,11.9213845398193,"not_elevated"
"MVK","MVK",22.6276934347598,25.4662838473958,11.797390848576,"not_elevated"
"MVP","MVP",91.4643337404929,55.9721880332351,110.473083782915,"not_elevated"
"MX1","MX1",35.746077187788,31.0191828151015,36.600032964926,"not_elevated"
"MX2","MX2",5.81465086817542,5.4273902030495,6.57023807683024,"not_elevated"
"MXD1","MXD1",16.1301856513758,17.4657462532791,17.2789968017366,"not_elevated"
"MXD4","MXD4",29.6025791915807,38.0034211662232,33.4134099949105,"not_elevated"
"MXI1","MXI1",44.1849225459131,37.0186043618497,47.5596362922591,"not_elevated"
"MXRA5","MXRA5",48.1900108233125,120.339655802099,77.2726526773407,"not_elevated"
"MXRA7","MXRA7",89.9382024602341,109.937132663232,125.586689488243,"not_elevated"
"MXRA8","MXRA8",17.3338038332314,20.3149334705121,17.2572681182877,"not_elevated"
"MYADM","MYADM",16.0886442443972,20.0018441860685,21.2325142840476,"not_elevated"
"MYADML2","MYADML2",30.9685129622522,23.0616593397189,32.3163645560144,"not_elevated"
"MYB","MYB",2.12330830106973,0.51737166358456,0.763041754814461,"individual_elevated"
"MYBBP1A","MYBBP1A",29.5337332309637,39.1828891178444,27.5562755487158,"not_elevated"
"MYBL1","MYBL1",5.17796582322165,3.39328028903125,5.11586546550372,"not_elevated"
"MYBPC1","MYBPC1",5447.60257734256,4359.48387986025,4839.9778343778,"not_elevated"
"MYBPC2","MYBPC2",548.026894227917,699.078229719526,686.387064431097,"not_elevated"
"MYBPC3","MYBPC3",582.713599684477,292.14220899302,376.677067261154,"not_elevated"
"MYC","MYC",5.09201637500899,7.68918510451307,7.08271931082251,"not_elevated"
"MYCBP","MYCBP",14.6046104158732,9.55167489614299,12.4080923579027,"not_elevated"
"MYCBP2","MYCBP2",276.402924513965,334.976951984099,218.712920530682,"not_elevated"
"MYCL1","MYCL1",4.73061605623873,14.7960713340815,3.23424657227266,"individual_elevated"
"MYCN","MYCN",2.66906170897418,1.4477576433372,1.95965691127024,"not_elevated"
"MYCT1","MYCT1",21.26176996827,28.0146214091509,28.5322942697647,"not_elevated"
"MYD88","MYD88",15.9907469387818,11.5202620068709,15.2559395442739,"not_elevated"
"MYEF2","MYEF2",15.7125935280787,18.966777466938,19.6725567263701,"not_elevated"
"MYEOV2","MYEOV2",26.2126872046165,16.5332570203766,19.4773067943394,"not_elevated"
"MYF6","MYF6",19.1098087402331,17.403112439994,25.8847501071206,"not_elevated"
"MYH1","MYH1",5173.61827135952,4756.41192159897,9120.4612521832,"not_elevated"
"MYH10","MYH10",177.112579921301,207.537452234589,196.479393894666,"not_elevated"
"MYH11","MYH11",163.515192272334,259.805010830197,141.641107534814,"not_elevated"
"MYH14","MYH14",71.9665747238961,84.6424121845517,85.2972378989695,"not_elevated"
"MYH2","MYH2",10289.6790504187,8300.77565295001,4809.01338583873,"not_elevated"
"MYH6","MYH6",295.671663221431,44.5760253082989,206.611673802586,"individual_elevated"
"MYH7","MYH7",13562.3595046814,13923.4671988889,12818.408885138,"not_elevated"
"MYH7B","MYH7B",29.7403277860121,45.9562171644695,41.6567545028951,"not_elevated"
"MYH8","MYH8",2.50928279985598,2.38360772745077,1.5274018630555,"not_elevated"
"MYH9","MYH9",552.939404961486,786.511923496497,642.274041738669,"not_elevated"
"MYL1","MYL1",1505.11204024091,1029.31193594321,1083.29539721905,"not_elevated"
"MYL12A","MYL12A",582.477364127088,453.489511973088,466.242754134225,"not_elevated"
"MYL12B","MYL12B",180.783798617187,145.671154376438,191.742328707513,"not_elevated"
"MYL2","MYL2",1122.14387822142,819.148824620894,775.298584271099,"not_elevated"
"MYL3","MYL3",967.094696941443,616.578188560123,660.669308508121,"not_elevated"
"MYL4","MYL4",1.79787824247243,1.14291698705951,2.96202561535557,"individual_elevated"
"MYL6","MYL6",298.630321507281,265.58498028943,322.719859104815,"not_elevated"
"MYL6B","MYL6B",118.763227049377,33.4901712492503,90.9027727141781,"not_elevated"
"MYL7","MYL7",65.6141249683409,8.1665451478131,1.45900477285157,"individual_specific"
"MYL9","MYL9",132.749482224033,108.099188059866,90.9452516865611,"not_elevated"
"MYLIP","MYLIP",34.4049031943585,29.8498515603219,33.1815703070103,"not_elevated"
"MYLK","MYLK",232.239364558959,202.418542640923,183.925864580599,"not_elevated"
"MYLK2","MYLK2",262.541872269978,323.956880853781,310.261342114581,"not_elevated"
"MYLK3","MYLK3",163.523828547623,57.3989222695824,121.279488620947,"not_elevated"
"MYLK4","MYLK4",13.1589467413899,14.2091060531136,26.1209441470227,"not_elevated"
"MYLPF","MYLPF",1051.09385069742,491.661283720275,496.327216216969,"individual_elevated"
"MYNN","MYNN",31.9224320026464,24.9454943654395,32.9680089203555,"not_elevated"
"MYO10","MYO10",69.244581325816,92.8347375584414,70.4790438305642,"not_elevated"
"MYO15B","MYO15B",20.3791246759619,30.2396107775655,26.7324062124587,"not_elevated"
"MYO16","MYO16",4.98213707605605,5.2663351614393,3.73437140420653,"not_elevated"
"MYO18A","MYO18A",158.837264137496,231.005806535973,188.23207232679,"not_elevated"
"MYO18B","MYO18B",190.86096476318,254.102971815747,241.262252232748,"not_elevated"
"MYO19","MYO19",9.74208371550932,19.3219688809992,10.5648482256155,"not_elevated"
"MYO1B","MYO1B",283.281691582273,211.002339133897,242.455371872567,"not_elevated"
"MYO1C","MYO1C",114.518279093876,137.880202682646,132.735093021514,"not_elevated"
"MYO1D","MYO1D",52.0921422270963,57.3089151254686,58.6082438800879,"not_elevated"
"MYO1E","MYO1E",39.1723279793325,41.4806874919488,47.774044289155,"not_elevated"
"MYO1F","MYO1F",14.6939203835675,8.76519415908928,16.1407666293213,"not_elevated"
"MYO1G","MYO1G",6.31535432306896,7.67401503936703,6.47180164603721,"not_elevated"
"MYO3B","MYO3B",5.42102186363157,9.40302046931982,4.95771850900388,"not_elevated"
"MYO5A","MYO5A",163.302153122405,190.352052632199,113.157136385011,"not_elevated"
"MYO5B","MYO5B",48.909776375404,49.6281869445353,45.4273371590512,"not_elevated"
"MYO5C","MYO5C",20.410288006939,32.4514488471978,26.7526019976696,"not_elevated"
"MYO6","MYO6",87.0687822650415,90.8354786793353,99.9274865203132,"not_elevated"
"MYO7A","MYO7A",18.4341700726095,25.5274319311126,22.7087404365403,"not_elevated"
"MYO7B","MYO7B",13.3358592909992,2.16199728053555,12.177262026551,"not_elevated"
"MYO9A","MYO9A",121.456652366687,148.322183632232,119.048412421344,"not_elevated"
"MYO9B","MYO9B",47.7298750200538,67.7704126101369,52.2113066430124,"not_elevated"
"MYOC","MYOC",27.1214566853185,15.0739066084576,7.88473991166511,"individual_elevated"
"MYOCD","MYOCD",16.0758838141928,12.5025275453391,10.150934121581,"not_elevated"
"MYOD1","MYOD1",5.08721202231996,4.66541908866916,3.04100519855125,"not_elevated"
"MYOF","MYOF",65.0167210373721,79.579441165474,78.1747131887153,"not_elevated"
"MYOG","MYOG",13.2210276233126,8.59826264497592,7.74409091154894,"not_elevated"
"MYOM1","MYOM1",1071.77540878255,799.392672138639,780.273626550812,"not_elevated"
"MYOM2","MYOM2",842.697270844375,649.187464082519,643.455105396848,"not_elevated"
"MYOM3","MYOM3",294.005393397,205.01649750333,248.40386667867,"not_elevated"
"MYOT","MYOT",572.087825012556,479.728370518771,562.106494888059,"not_elevated"
"MYOZ1","MYOZ1",758.341504236114,421.503041663586,551.730876821705,"not_elevated"
